tid,text
925411683438297090,"RT @mcfrsPIO: MCFRS EMS Providers M703, PE703B, AT703 w/ asthma patient pending respiratory arrest, crew facilitated numerous med "
927475790744256513,Nicotine inhaler &amp; nasal spray deliver nicotine rapidly to brain &amp; so are available by prescription.... https://t.co/TGV6uqNLN1
925180911758528514,RT @Lauren_Dunn155: @MacyBell01 me when I look at homeboy... and cause I actually got asthma  https://t.co/AeMK8NM1pr
925245675050274816,"Jen: And, as a women, as a worker, as a women worker who works in the workplace..um..sorry bit of asthma"
927542348279672834,"For more than 30 years, we have been the trusted choice when it comes to asthma and allergy care. https://t.co/bkFertipKA"
925656851844395008,AstraZeneca asthma drug tralokinumab disappoints again https://t.co/fpMUf6CaJM
926664711143243776,asthma attack and fever and cold. I can barely breathe
925924600483074048,leave it to me to have asthma isues right before bed
927627849221144576,"RT @hannahmclarenx: I am challenging myself to complete the London Marathon in memory of Kelsey Hogg Help me raise money for asthma UK
ht"
925848721321025537,@yoghurtssi sry it's my asthma
925702558659817472,@dreamwrthy @LoveNotGreed @Mikel_Jollett Correct. Zero bankruptcy. Not 100% free. For Christ sake an asthma inhaler https://t.co/VIHuqFNjIw
925217312445046784,The only thing I don't like about the cold is that my asthma starts acting up
927484346335989761,4 weeks of steroids left...
926292915051220993,I feel like my asthma is worst in the winter a betch be gasping for air lol
924938744960036864,@PropertyJourn @HomeOwnersAll @DailyMailUK @Barrattplc has caused STRESS to family No Regards for daughters asthma https://t.co/ZFpxiyCUyA
926063771046445056,"my heart calmed down a bit now,,, thought i was gonna have an asthma attack earlier"
924318573794942977,RT @nosamallets: Im a fuckin nerd loser for having asthma
926742804155465729,Waking up to my brother having an asthma attack just scared the shit out of me.
926588584290865158,@CGreenUK You seen this? Man died in 2015 because he couldn't afford prescription charges for his asthma meds https://t.co/DyYsZLWFPo
926916708874334208,Because of pneumonia? I dont think so. She knew HRC has a lot more than pneumonia going on. https://t.co/38SslVQB0c
924778017053913088,lrt ive just had an asthma attack
924361241925181440,"How does one deal with having an asthma attack while stuck at work without an inhaler
asking FOR A DYING FRIEND"
924723171399385089,i lost my voice &amp; could def feel my asthma kickin in but i didnt want to leave the pit so i just kept going
927599635211870208,Can't catch a break - sinus and throat infection... Out of commission for the next 3 days or so.
923805275647348736,Eczema plus family history can mean a longer hospital stay for kids with asthma https://t.co/bsw9xecBZp #DSNHealth
924257787261177862,@xaidrafox Could be separation anxiety. Never heard of a cat with respiratory issues like asthma but sure it can happen
925016849066098688,RT @NHSEnglandNorth: 185 people are admitted to hospital because of asthma attacks every day-listen to your GP-get a flu jab-do #JabDab 
926382168363995136,App delivering diagnoses to asthma patients. Astra Zeneca and Babylon Healths collab feels fresh and forward think https://t.co/gDbY5rKkDF
927214232780685312,@Sarcasm_taken @ghosh_roy @Hinaholics @eyehinakhan  I did not acceptable to mock #HinaKhan has asthma was mocked twice on it #BB11 @ColorsTV
925402991896776704,Study examines factors such as allergies/eczema in children &amp; length of hospital stay after asthma attack: https://t.co/dPtCMx6IXs #ACAAI17
926870817119535105,"RT @NidaMirza17: #PrecautionsAgainstSmog
Minor exposure to smog can lead to greater threats of asthma attacks"
927549695874027520,i always forget how bad my asthma is in winter
927661854092091393,me [30 minutes into a workout after years of making no effort whatsoever to diet or be in shape at all]: i should do steroids
926999500123791360,"""coke just felt like i was having an asthma attack"""
927582097740652544,"Experiencing #fall and pet dander #allergies? Rhinase helps relieve allergy symptoms along with the tips here! 

 https://t.co/gQ4i6tcOGr"
927660399243284480,@jb1002x Im in favor of steroids too
926715716488884224,"@Gor2837Flash Let's make it happen! I'm recovering from sinus surgery for a week, but after!"
922871564542119937,So if I go to someone house and my asthma acting up it could mean you have roaches in your house cause supposedly I'm allergic to that too 
923801668579360769,Workshop ongoing on the radiology of asthma and COPD with Dr. Abdulmunhem Obaideen #Asthma_COPD https://t.co/PTj3Ce1efy
927610731230646272,@skyfiresays I confirmed w/ a few people who know this character better than me...and they confirm hes like Mxy to like 1000% steroids
925499264532434945,Yooo Nataly is gonna make me have an asthma attack 
926993997389844482,I think I have a sinus infection 
926259546745724929,@Mel_Causidicus McGee has asthma so he cant start and play much
923857662814642177,Holy fuck Im so sick and holy fuck my asthma is so fucking bad right now. I feel like shit.
926826204476223491,Wee dander ob the cliff edge with this gorgeous boy this afternoon https://t.co/tIYxBPHKvW
924847849162059777,People without asthma will never understand the struggle of needing your inhaler in the middle of the night
927268361037336576,"That's like saying to someone with asthma ""it's all in your lungs"""
927374480858427392,"If you get hay fever, make sure you have an asthma puffer handy - even if you've never had asthma symptoms https://t.co/ekHZQ592nB"
924578068198457344,"Dogs may lower risk of childhood eczema, reduce asthma symptoms https://t.co/c77nzuYiOf"
925427165163917313,My allergies and asthma hitting me at the same time today https://t.co/2hg4G3F2Mw
925580051688521729,asthma iz approaching
925730438295023616,New asthma clinical trial: Combined Use of Low-dose Sugammadex Plus Neostigmine Administered for Reversal of Rocur https://t.co/kCawxpmdqt
926883561982087168,"RT @Aliyameerq: #PrecautionsAgainstSmog
For people with asthma or respiratory issues, have your inhaler with you at all times
#PrecautionsA"
925938711916933121,sum1 in one of my neighboring apartments is smoking which is against the rules and also i have asthma i fucking hate living here god
925609301833433088,I opened a Shakespeare book and it slightly triggered my asthma and I started sneezing so basically I'm allergic to Shakespeare
925566910363815936,RT @dakotaaford: Me when I have an asthma attack https://t.co/5xlsw91gax
927556557222678529,Me: has asthma attack after a woman that smells like an ashtray leaves my office
927225736733384704,SSV Twitter akhomntu who has sinus meds for me?? Out of medication and wow Sinus is dealing with me straight
922863270406471680,@changkatbabe Yeaa cause my asthma HAHAHAHAHA
926319512378593280,Do you need your nichaler rip inhaler sorry asthma rip nicole - georgie Rhodes
923774819807715328,Great my asthma just kicked in and I cant stop coughing.
925712785828331524,A British-Israeli biotech startup is exploring methods for treating asthma with medical cannabis https://t.co/zew4I4Uupo
924735550107672577,Everytime the weather changes my asthma starts acting up
925979188279918592,I hate when theres vog. All it does is mess up my asthma &amp; give me terrible headaches fml 
923874731346071552,"Dogs may prevent childhood eczema, asthma - https://t.co/O980dn5tUI -"
927599115906756608,"Struggling to stare at my laptop without a headache, sneezing every 2 seconds and not even a quarter way through my https://t.co/v095Atmj8X"
925655195949731840,AstraZeneca asthma drug tralokinumab disappoints again https://t.co/xT0AeT07zq https://t.co/64f8floXyx
925634297998073856,I dont have my asthma pump either Because I gotta re new my insurance 
926948951735132161,@RecklessTozier Eddie quickly wiped his tears that formed down his cheeks with his asthma picking up as he wheezes https://t.co/yk9l1GNcc0
926348411057577984,@Ripienoo scrolling to all of this...  cuz i cant keep one becuz of my asthma &lt;/3
926322376224145408,"@SugarSynapse ""No Bray you're not we'll get the pills amd an inhaler for your asthma is there anything you can do f https://t.co/Zn5yPflYx4"
926833512879218688,its so cold in my house and i dont wanna get up and now im sneezing and my moms bribing me to go to her room with donuts lmao
925571527931817984,"Finally I can go home,  asthma treatments got me sleepy"
927243626664435712,RT @savannahTheDON: Flying with sinus problems and congestion sucks more than I can explain. Actual pain.
927204036234838016,"@falconsforlifeg @Allen_Strk Good thing is only your eyes. Everyone else  sees he isnt. Cant rely on his own , he needs steroids"
927589053742157824,"With the launch of a new asthma app, Nemours looks to bring all its digital tools onto a single platform by 2019 https://t.co/IxsJjeygrj"
927157282860761089,"RT @KennethLoNYC: With new asthma app, Nemours looks to bring all its #digitalhealth tools onto a single platform by 2019 https://t.co/SLPH"
927005833426341888,I can feel the asthma attack coming walking through those mountains. Hell no
927450198002974721,omg #Jae same. I disrupt classes with my sneezing and nose blowing noises all the time back in school because of my https://t.co/XywmWsuu3V
927086304969535488,Man these sinus headaches ain't no fucking joke
926852899438780416,@MarkDice white guilt on steroids
927194627735658496,"RT @festa_bianchet: THE threat: bighorn pneumonia from domestics. Spreads, persists. No density-dependence. Only fix: prevent contact https"
927673212317720577,@Shareblue @Solutioneer72 @DanMartinTalks Tell that to a kid with asthma who has to stay indoors because of air qua https://t.co/aZHqvk01Hv
924872112195584000,asthma hit me again. :-((( i dont have any inhaler w/ me. HOW TO KEEP BREATHING
924733588221947904,*searches for asthma pump*  https://t.co/3B9HKRPHvx
923779972812197889,"Anxiety is fear without breathing

first of all I have asthma and anxiety"
926236405558280194,But she tried convincing me years of unrated asthma were mental illness.
927577614742642688,Cyclosporine or steroids as an adjunct to plasma exchange in the treatment of iTTP https://t.co/F055Xu4udi https://t.co/7iU4zsvx3R
926765922420789248,"TFW you want to work on your #NaNoWriMo project but you're basically one giant walking, sneezing ache. #grotty https://t.co/9zPxAWLRPr"
922852148400058369,Israeli researchers to explore treating asthma with medical cannabis https://t.co/1TBcVIMMF1 #MedicalDagga
926477542328098816,My asthma is legit so fucking bad in this weather can you not
923937746065825792,i think im having an asthma atack
926167713537433600,I hate when it's cold because then my asthma gets worse 
925376048254128128,RT @MyHealthMyHome: #FactFriday Inadequate ventilation in UK homes could lead to an 80% increase in asthma sufferers by 2050 https://t.co/x
925281380321280000,"@tonnyerenthing BUT LIKE i dont wanna go into debt this soon in life either 
my lungs are already fucked w asthma"
925663840926396416,AstraZeneca asthma drug tralokinumab disappoints again - LONDON (Reuters) - An experimental biotech drug for se... https://t.co/pCCWU2rpTL
926116846763495426,Chasing a check wit asthma 
927155814153969664,asthma just end me
